id,startTime,duration,endTime,totalPausedTime,completed,stopped,type,tags
546,2024-10-13T22:25:00+05:30,3606,2024-10-13T23:25:06+05:30,0,Y,,Work,Phy prac
547,2024-10-13T23:41:00+05:30,363,2024-10-13T23:47:03+05:30,0,Y,,Work,Phy prac
548,2024-10-13T23:59:03+05:30,7200,2024-10-13T23:59:07+05:30,0,,Y,Work,Phy prac
549,2024-10-14T00:11:00+05:30,3151,2024-10-14T01:03:31+05:30,0,Y,,Work,Phy prac
550,2024-10-14T01:05:00+05:30,895,2024-10-14T01:19:55+05:30,0,Y,,Work,Phy revision 
551,2024-10-14T01:27:00+05:30,1560,2024-10-14T01:53:00+05:30,0,Y,,Work,Phy prac
552,2024-10-14T02:06:00+05:30,2519,2024-10-14T02:47:59+05:30,0,Y,,Work,Phy prac
553,2024-10-14T02:50:00+05:30,540,2024-10-14T02:59:00+05:30,0,Y,,Work,Phy prac
554,2024-10-14T10:42:00+05:30,3391,2024-10-14T11:38:31+05:30,0,Y,,Work,Phy prac
555,2024-10-14T11:38:00+05:30,141,2024-10-14T11:40:21+05:30,0,Y,,Work,Phy prac
556,2024-10-14T11:41:00+05:30,4135,2024-10-14T12:49:55+05:30,0,Y,,Work,Chemistry lec
557,2024-10-14T14:40:00+05:30,3465,2024-10-14T15:37:45+05:30,0,Y,,Work,Phy prac
558,2024-10-14T17:34:00+05:30,1761,2024-10-14T18:03:21+05:30,0,Y,,Work,Phy prac
559,2024-10-14T18:04:00+05:30,1168,2024-10-14T18:23:28+05:30,0,Y,,Work,Chemistry revision 
560,2024-10-14T18:24:00+05:30,1015,2024-10-14T18:40:55+05:30,0,Y,,Work,Chemistry revision 
561,2024-10-14T19:14:00+05:30,4656,2024-10-14T20:31:36+05:30,0,Y,,Work,Maths lecture 
562,2024-10-15T00:16:00+05:30,3529,2024-10-15T01:14:49+05:30,0,Y,,Work,Phy revision 
563,2024-10-15T08:51:00+05:30,2941,2024-10-15T09:40:01+05:30,0,Y,,Work,Phy prac
564,2024-10-15T10:06:00+05:30,957,2024-10-15T10:21:57+05:30,0,Y,,Work,Phy revision 
565,2024-10-15T10:22:00+05:30,4109,2024-10-15T11:30:29+05:30,0,Y,,Work,Phy prac
566,2024-10-15T12:08:00+05:30,4106,2024-10-15T13:16:26+05:30,0,Y,,Work,Chemistry revision 
567,2024-10-15T13:16:00+05:30,3862,2024-10-15T14:20:22+05:30,0,Y,,Work,Maths lecture 
568,2024-10-15T15:33:00+05:30,3558,2024-10-15T16:32:18+05:30,0,Y,,Work,Chemistry revision 
569,2024-10-15T21:25:00+05:30,1231,2024-10-15T21:45:31+05:30,0,Y,,Work,Chemistry revision 
570,2024-10-15T21:46:00+05:30,269,2024-10-15T21:50:29+05:30,0,Y,,Work,Chemistry revision 
571,2024-10-15T21:53:00+05:30,1306,2024-10-15T22:14:46+05:30,0,Y,,Work,Chemistry revision 
572,2024-10-15T22:15:00+05:30,468,2024-10-15T22:22:48+05:30,0,Y,,Work,Chemistry practice 
573,2024-10-16T00:42:00+05:30,2520,2024-10-16T01:24:00+05:30,0,Y,,Work,Physic lec
574,2024-10-16T01:43:00+05:30,372,2024-10-16T01:49:12+05:30,0,Y,,Work,Maths revision 
575,2024-10-16T09:46:00+05:30,1945,2024-10-16T10:18:25+05:30,0,Y,,Work,Maths revision 
576,2024-10-16T11:06:00+05:30,5403,2024-10-16T12:36:03+05:30,0,Y,,Work,Chemistry revision 
577,2024-10-16T14:00:00+05:30,3600,2024-10-16T15:00:00+05:30,0,Y,,Work,Phy revision 
578,2024-10-16T16:00:00+05:30,7200,2024-10-16T18:00:00+05:30,0,Y,,Work,Test
579,2024-10-16T18:00:00+05:30,3600,2024-10-16T19:00:00+05:30,0,Y,,Work,Test
580,2024-10-17T11:30:00+05:30,3600,2024-10-17T12:30:00+05:30,0,Y,,Work,Chemistry lec
581,2024-10-18T11:30:00+05:30,7200,2024-10-18T13:30:00+05:30,0,Y,,Work,Maths lecture 
582,2024-10-18T13:30:00+05:30,1800,2024-10-18T14:00:00+05:30,0,Y,,Work,Maths lecture 
583,2024-10-18T18:00:00+05:30,3540,2024-10-18T18:59:00+05:30,0,Y,,Work,Chemistry lec
584,2024-10-18T22:03:00+05:30,1874,2024-10-18T22:34:14+05:30,0,Y,,Work,Maths practice 
585,2024-10-18T23:00:00+05:30,1835,2024-10-18T23:30:35+05:30,0,Y,,Work,Maths practice 
586,2024-10-19T00:10:00+05:30,660,2024-10-19T00:21:00+05:30,0,Y,,Work,Chemistry revision 
587,2024-10-19T08:52:00+05:30,3573,2024-10-19T09:51:33+05:30,0,Y,,Work,Chemistry revision 
588,2024-10-19T11:30:00+05:30,4080,2024-10-19T12:38:00+05:30,0,Y,,Work,Phy prac
589,2024-10-19T13:00:00+05:30,7200,2024-10-19T15:00:00+05:30,0,Y,,Work,Maths lecture 
590,2024-10-19T15:00:00+05:30,1800,2024-10-19T15:30:00+05:30,0,Y,,Work,Maths lecture 
591,2024-10-19T16:36:00+05:30,7150,2024-10-19T18:35:10+05:30,0,Y,,Work,Chemistry practice 
592,2024-10-19T18:45:00+05:30,1787,2024-10-19T19:14:47+05:30,0,Y,,Work,Chemistry practice 
593,2024-10-19T20:34:00+05:30,3749,2024-10-19T21:36:29+05:30,0,Y,,Work,Chemistry practice 
594,2024-10-19T22:38:00+05:30,2854,2024-10-19T23:25:34+05:30,0,Y,,Work,Chemistry practice 
595,2024-10-20T00:25:00+05:30,2588,2024-10-20T01:08:08+05:30,0,Y,,Work,Maths revision 
596,2024-10-20T01:16:00+05:30,2064,2024-10-20T01:50:24+05:30,0,Y,,Work,Maths practice 
597,2024-10-20T02:30:00+05:30,1190,2024-10-20T02:49:50+05:30,0,Y,,Work,Maths practice 
598,2024-10-20T10:07:00+05:30,2965,2024-10-20T10:56:25+05:30,0,Y,,Work,Chemistry practice 
599,2024-10-20T12:00:00+05:30,7200,2024-10-20T14:00:00+05:30,0,Y,,Work,Maths lecture 
600,2024-10-20T14:00:00+05:30,1800,2024-10-20T14:30:00+05:30,0,Y,,Work,Maths lecture 
601,2024-10-20T15:45:00+05:30,6022,2024-10-20T17:25:22+05:30,0,Y,,Work,Maths practice 
602,2024-10-20T17:31:00+05:30,2605,2024-10-20T18:14:25+05:30,0,Y,,Work,Chemistry practice 
603,2024-10-20T19:06:00+05:30,827,2024-10-20T19:19:47+05:30,0,Y,,Work,Chemistry practice 
606,2024-10-20T20:00:00+05:30,1080,2024-10-20T20:18:00+05:30,0,Y,,Work,Maths revision 
604,2024-10-20T21:53:00+05:30,837,2024-10-20T22:06:57+05:30,0,Y,,Work,Maths revision 
605,2024-10-20T22:07:00+05:30,4706,2024-10-20T23:25:26+05:30,0,Y,,Work,Maths practice 
607,2024-10-21T00:58:00+05:30,1519,2024-10-21T01:23:19+05:30,0,Y,,Work,Maths revision 
608,2024-10-21T09:51:00+05:30,2092,2024-10-21T10:25:52+05:30,0,Y,,Work,Chemistry revision 
609,2024-10-21T11:30:00+05:30,7200,2024-10-21T13:30:00+05:30,0,Y,,Work,Chemistry lec
610,2024-10-21T15:46:00+05:30,1800,2024-10-21T16:16:00+05:30,0,Y,,Work,Maths lecture 
611,2024-10-21T18:16:00+05:30,3638,2024-10-21T19:16:38+05:30,0,Y,,Work,Maths practice 
612,2024-10-21T19:37:00+05:30,1245,2024-10-21T19:57:45+05:30,0,Y,,Work,Maths practice 
613,2024-10-21T22:10:00+05:30,3905,2024-10-21T23:15:05+05:30,0,Y,,Work,Maths practice 
618,2024-10-22T02:00:00+05:30,3600,2024-10-22T03:00:00+05:30,0,Y,,Work,Maths practice 
616,2024-10-22T09:00:00+05:30,3600,2024-10-22T10:00:00+05:30,0,Y,,Work,Maths revision 
617,2024-10-22T11:30:00+05:30,7200,2024-10-22T13:30:00+05:30,0,Y,,Work,Maths lecture 
614,2024-10-22T21:26:00+05:30,533,2024-10-22T21:34:53+05:30,0,Y,,Work,Maths practice 
615,2024-10-22T21:46:00+05:30,6378,2024-10-22T23:32:18+05:30,0,Y,,Work,Maths practice 
619,2024-10-22T23:33:00+05:30,180,2024-10-22T23:36:00+05:30,0,Y,,Work,Maths practice 
620,2024-10-23T00:18:00+05:30,2687,2024-10-23T01:02:47+05:30,0,Y,,Work,Maths practice 
625,2024-10-23T08:20:00+05:30,7200,2024-10-23T10:20:00+05:30,0,Y,,Work,"Maths revision ,Chemistry revision "
626,2024-10-23T16:00:00+05:30,7200,2024-10-23T18:00:00+05:30,0,Y,,Work,Test
627,2024-10-23T18:00:00+05:30,3600,2024-10-23T19:00:00+05:30,0,Y,,Work,Test
621,2024-10-24T11:10:00+05:30,6461,2024-10-24T12:57:41+05:30,0,Y,,Work,Maths practice 
622,2024-10-24T13:27:00+05:30,4424,2024-10-24T14:40:44+05:30,0,Y,,Work,Chemistry revision 
623,2024-10-24T14:53:00+05:30,3384,2024-10-24T15:49:24+05:30,0,Y,,Work,Maths lecture 
624,2024-10-24T15:50:00+05:30,344,2024-10-24T15:55:44+05:30,0,Y,,Work,Maths lecture 
628,2024-10-24T20:13:00+05:30,2299,2024-10-24T20:51:19+05:30,0,Y,,Work,Phy prac
629,2024-10-24T21:49:00+05:30,3113,2024-10-24T22:40:53+05:30,0,Y,,Work,Phy prac
631,2024-10-25T00:44:00+05:30,2977,2024-10-25T01:33:37+05:30,0,Y,,Work,Phy prac
630,2024-10-25T00:44:50+05:30,7200,2024-10-25T00:44:53+05:30,0,,Y,Work,Phy prac
632,2024-10-25T08:41:00+05:30,3866,2024-10-25T09:45:26+05:30,0,Y,,Work,Phy prac
633,2024-10-25T11:15:00+05:30,1065,2024-10-25T11:32:45+05:30,0,Y,,Work,Phy prac
634,2024-10-25T12:00:00+05:30,3644,2024-10-25T13:00:44+05:30,0,Y,,Work,Maths lecture 
635,2024-10-25T13:01:00+05:30,1873,2024-10-25T13:32:13+05:30,0,Y,,Work,Maths lecture 
636,2024-10-25T14:23:00+05:30,3162,2024-10-25T15:15:42+05:30,0,Y,,Work,Phy prac
637,2024-10-25T15:19:57+05:30,7200,2024-10-25T15:19:59+05:30,0,,Y,Work,Maths lecture 
638,2024-10-25T15:20:00+05:30,2813,2024-10-25T16:06:53+05:30,0,Y,,Work,Phy prac
639,2024-10-25T17:46:00+05:30,2220,2024-10-25T18:23:00+05:30,0,Y,,Work,Maths practice 
640,2024-10-26T09:10:00+05:30,1609,2024-10-26T09:36:49+05:30,0,Y,,Work,Phy prac
641,2024-10-26T09:36:00+05:30,1719,2024-10-26T10:04:39+05:30,0,Y,,Work,Chemistry lec
642,2024-10-26T11:30:00+05:30,4020,2024-10-26T12:37:00+05:30,0,Y,,Work,Chemistry lec
643,2024-10-26T21:03:00+05:30,6007,2024-10-26T22:43:07+05:30,0,Y,,Work,Phy prac
644,2024-10-27T09:59:00+05:30,7120,2024-10-27T11:57:40+05:30,0,Y,,Work,Phy prac
645,2024-10-27T13:08:00+05:30,5317,2024-10-27T14:36:37+05:30,0,Y,,Work,Maths lecture 
646,2024-10-27T15:24:00+05:30,2260,2024-10-27T16:01:40+05:30,0,Y,,Work,Maths revision 
647,2024-10-27T20:15:00+05:30,3505,2024-10-27T21:13:25+05:30,0,Y,,Work,Chemistry lec
648,2024-10-27T21:35:00+05:30,67,2024-10-27T21:36:07+05:30,0,Y,,Work,Chemistry lec
649,2024-10-27T22:00:00+05:30,3097,2024-10-27T22:51:37+05:30,0,Y,,Work,Chemistry lec
650,2024-10-28T01:10:00+05:30,2507,2024-10-28T01:51:47+05:30,0,Y,,Work,Maths practice 
652,2024-10-28T13:20:00+05:30,648,2024-10-28T13:30:48+05:30,0,Y,,Work,Phy prac
653,2024-10-28T13:37:00+05:30,1657,2024-10-28T14:04:37+05:30,0,Y,,Work,Chemistry lec
654,2024-10-28T15:30:00+05:30,7200,2024-10-28T17:30:00+05:30,0,Y,,Work,Chemistry lec
655,2024-10-29T08:28:00+05:30,7153,2024-10-29T10:27:13+05:30,0,Y,,Work,Maths practice 
656,2024-10-29T11:18:00+05:30,3442,2024-10-29T12:15:22+05:30,0,Y,,Work,Maths practice 
657,2024-10-29T13:52:00+05:30,6806,2024-10-29T15:45:26+05:30,0,Y,,Work,Maths practice 
658,2024-10-29T15:45:00+05:30,660,2024-10-29T15:56:00+05:30,0,Y,,Work,Maths practice 
659,2024-10-29T22:54:00+05:30,812,2024-10-29T23:07:32+05:30,0,Y,,Work,Maths practice 
660,2024-10-29T23:07:00+05:30,3000,2024-10-29T23:57:00+05:30,0,Y,,Work,Physic lec
661,2024-10-30T00:09:00+05:30,3081,2024-10-30T01:00:21+05:30,0,Y,,Work,Physic lec
662,2024-10-30T01:19:00+05:30,2104,2024-10-30T01:54:04+05:30,0,Y,,Work,Physic lec
663,2024-10-30T09:49:00+05:30,7152,2024-10-30T11:48:12+05:30,0,Y,,Work,Phy prac
664,2024-10-30T15:05:00+05:30,7157,2024-10-30T17:04:17+05:30,0,Y,,Work,Phy revision 
665,2024-10-30T17:04:46+05:30,300,2024-10-30T17:09:46+05:30,0,Y,,Rest,Chemistry revision 
666,2024-10-30T17:43:39+05:30,3000,2024-10-30T17:43:41+05:30,0,,Y,Work,Phy revision 
667,2024-10-30T17:44:00+05:30,1544,2024-10-30T18:09:44+05:30,0,Y,,Work,Phy revision 
668,2024-10-30T18:35:00+05:30,589,2024-10-30T18:44:49+05:30,0,Y,,Work,Phy revision 
669,2024-10-31T18:23:00+05:30,7146,2024-10-31T20:22:06+05:30,0,Y,,Work,Physic lec
670,2024-10-31T20:39:01+05:30,300,2024-10-31T21:33:36+05:30,3273,,Y,Rest,Chemistry revision 
674,2024-10-31T21:33:00+05:30,2311,2024-10-31T22:11:31+05:30,0,Y,,Work,Physic lec
671,2024-10-31T21:33:37+05:30,300,2024-10-31T21:33:39+05:30,0,,Y,Rest,Chemistry revision 
672,2024-10-31T21:33:40+05:30,300,2024-10-31T21:33:42+05:30,0,,Y,Rest,Chemistry revision 
673,2024-10-31T21:33:41+05:30,1500,2024-10-31T21:33:44+05:30,0,,Y,Work,Physic lec
675,2024-11-01T00:29:00+05:30,1578,2024-11-01T00:55:18+05:30,0,Y,,Work,Phy prac
676,2024-11-01T00:55:00+05:30,542,2024-11-01T01:04:02+05:30,0,Y,,Work,Phy prac
682,2024-11-01T01:08:00+05:30,240,2024-11-01T01:12:00+05:30,0,Y,,Work,Phy prac
677,2024-11-01T01:14:00+05:30,1285,2024-11-01T01:35:25+05:30,0,Y,,Work,Phy prac
678,2024-11-01T01:35:00+05:30,91,2024-11-01T01:36:31+05:30,0,Y,,Work,Phy prac
679,2024-11-01T01:37:08+05:30,7200,2024-11-01T01:38:03+05:30,0,,Y,Work,Phy prac
680,2024-11-01T01:38:04+05:30,7200,2024-11-01T01:38:14+05:30,0,,Y,Work,Phy prac
681,2024-11-01T01:38:15+05:30,7200,2024-11-01T01:38:18+05:30,0,,Y,Work,Phy prac
683,2024-11-01T02:16:00+05:30,1531,2024-11-01T02:41:31+05:30,0,Y,,Work,Phy prac
684,2024-11-01T02:41:00+05:30,134,2024-11-01T02:43:14+05:30,0,Y,,Work,Phy prac
685,2024-11-01T12:52:00+05:30,5752,2024-11-01T14:27:52+05:30,0,Y,,Work,Phy prac
686,2024-11-01T15:18:00+05:30,2093,2024-11-01T15:52:53+05:30,0,Y,,Work,Phy prac
687,2024-11-01T20:26:00+05:30,4545,2024-11-01T21:41:45+05:30,0,Y,,Work,Phy prac
688,2024-11-02T17:32:00+05:30,5653,2024-11-02T19:06:13+05:30,0,Y,,Work,Phy revision 
689,2024-11-02T21:01:00+05:30,2679,2024-11-02T21:45:39+05:30,0,Y,,Work,Phy revision 
690,2024-11-03T04:19:00+05:30,6196,2024-11-03T06:02:16+05:30,0,Y,,Work,Phy revision 
691,2024-11-03T06:24:00+05:30,3974,2024-11-03T07:30:14+05:30,0,Y,,Work,Maths revision 
692,2024-11-03T08:18:00+05:30,4842,2024-11-03T09:38:42+05:30,0,Y,,Work,Chemistry revision 
693,2024-11-03T11:00:00+05:30,7200,2024-11-03T13:00:00+05:30,0,Y,,Work,Test
694,2024-11-03T13:00:00+05:30,3600,2024-11-03T14:00:00+05:30,0,Y,,Work,Test
695,2024-11-03T15:00:00+05:30,7200,2024-11-03T17:00:00+05:30,0,Y,,Work,Test
696,2024-11-03T17:00:00+05:30,3660,2024-11-03T18:01:00+05:30,0,Y,,Work,Test
697,2024-11-04T09:35:00+05:30,5152,2024-11-04T11:00:52+05:30,0,Y,,Work,Maths revision 
698,2024-11-04T11:30:00+05:30,7200,2024-11-04T13:30:00+05:30,0,Y,,Work,Maths lecture 
699,2024-11-04T13:30:00+05:30,3600,2024-11-04T14:30:00+05:30,0,Y,,Work,Maths lecture 
700,2024-11-04T14:30:00+05:30,3600,2024-11-04T15:30:00+05:30,0,Y,,Work,Physic lec
701,2024-11-05T09:48:00+05:30,4043,2024-11-05T10:55:23+05:30,0,Y,,Work,Maths practice 
702,2024-11-05T11:00:00+05:30,3660,2024-11-05T12:01:00+05:30,0,Y,,Work,Test
703,2024-11-05T12:03:00+05:30,4560,2024-11-05T13:19:00+05:30,0,Y,,Work,Physic lec
704,2024-11-05T13:30:00+05:30,4620,2024-11-05T14:47:00+05:30,0,Y,,Work,Maths lecture 
705,2024-11-05T20:29:00+05:30,5700,2024-11-05T22:04:00+05:30,0,Y,,Work,Maths practice 
706,2024-11-05T23:29:00+05:30,1800,2024-11-05T23:59:00+05:30,0,Y,,Work,Maths practice 
707,2024-11-06T00:19:00+05:30,873,2024-11-06T00:33:33+05:30,0,Y,,Work,Maths practice 
708,2024-11-06T00:33:00+05:30,818,2024-11-06T00:46:38+05:30,0,Y,,Work,Maths revision 
709,2024-11-06T00:47:19+05:30,7200,2024-11-06T01:14:53+05:30,1643,,Y,Work,Maths revision 
710,2024-11-06T01:20:00+05:30,1273,2024-11-06T01:41:13+05:30,0,Y,,Work,Maths revision 
711,2024-11-06T08:36:00+05:30,7098,2024-11-06T10:34:18+05:30,0,Y,,Work,Maths practice 
712,2024-11-06T10:34:00+05:30,513,2024-11-06T10:42:33+05:30,0,Y,,Work,Maths practice 
713,2024-11-06T12:53:00+05:30,6847,2024-11-06T14:47:07+05:30,0,Y,,Work,Maths practice 
714,2024-11-06T15:55:00+05:30,1677,2024-11-06T16:22:57+05:30,0,Y,,Work,Phy revision 
715,2024-11-06T16:23:00+05:30,157,2024-11-06T16:25:37+05:30,0,Y,,Work,Phy revision 
716,2024-11-06T21:05:00+05:30,2347,2024-11-06T21:44:07+05:30,0,Y,,Work,Phy prac
717,2024-11-06T21:46:00+05:30,1546,2024-11-06T22:11:46+05:30,0,Y,,Work,Phy prac
718,2024-11-07T00:01:00+05:30,1550,2024-11-07T00:26:50+05:30,0,Y,,Work,Phy revision 
719,2024-11-07T01:13:00+05:30,385,2024-11-07T01:19:25+05:30,0,Y,,Work,Phy revision 
720,2024-11-07T09:06:00+05:30,2852,2024-11-07T09:53:32+05:30,0,Y,,Work,Phy revision 
721,2024-11-07T09:54:00+05:30,3163,2024-11-07T10:46:43+05:30,0,Y,,Work,Maths revision 
722,2024-11-07T11:00:00+05:30,7200,2024-11-07T13:00:00+05:30,0,Y,,Work,Maths lecture 
723,2024-11-07T13:00:00+05:30,4680,2024-11-07T14:18:00+05:30,0,Y,,Work,Physic lec
724,2024-11-07T19:42:00+05:30,3696,2024-11-07T20:43:36+05:30,0,Y,,Work,Phy prac
726,2024-11-07T21:09:00+05:30,1320,2024-11-07T21:31:00+05:30,0,Y,,Work,Phy prac
725,2024-11-07T21:39:24+05:30,7200,2024-11-07T21:39:45+05:30,0,,Y,Work,Phy prac
727,2024-11-07T22:27:00+05:30,4139,2024-11-07T23:35:59+05:30,0,Y,,Work,Phy revision 
728,2024-11-08T08:00:00+05:30,3555,2024-11-08T08:59:15+05:30,0,Y,,Work,Phy revision 
729,2024-11-08T09:23:00+05:30,1620,2024-11-08T09:50:00+05:30,0,Y,,Work,Maths revision 
730,2024-11-08T11:30:00+05:30,7200,2024-11-08T13:30:00+05:30,0,Y,,Work,Physic lec
731,2024-11-08T13:30:00+05:30,2700,2024-11-08T14:15:00+05:30,0,Y,,Work,Physic lec
732,2024-11-08T14:30:00+05:30,4500,2024-11-08T15:45:00+05:30,0,Y,,Work,Maths lecture 
733,2024-11-09T10:12:00+05:30,279,2024-11-09T10:16:39+05:30,0,Y,,Work,Phy revision 
734,2024-11-09T10:17:00+05:30,6671,2024-11-09T12:08:11+05:30,0,Y,,Work,Phy prac
735,2024-11-09T12:08:00+05:30,2583,2024-11-09T12:51:03+05:30,0,Y,,Work,Phy prac
736,2024-11-09T13:15:00+05:30,936,2024-11-09T13:30:36+05:30,0,Y,,Work,Phy revision 
737,2024-11-09T18:59:00+05:30,957,2024-11-09T19:14:57+05:30,0,Y,,Work,Phy revision 
738,2024-11-09T19:24:00+05:30,1614,2024-11-09T19:50:54+05:30,0,Y,,Work,Phy prac
739,2024-11-09T20:09:00+05:30,1954,2024-11-09T20:41:34+05:30,0,Y,,Work,Phy prac
740,2024-11-10T08:00:00+05:30,7200,2024-11-10T10:00:00+05:30,0,Y,,Work,Phy revision 
741,2024-11-10T10:00:00+05:30,3600,2024-11-10T11:00:00+05:30,0,Y,,Work,Chemistry revision 
742,2024-11-10T14:00:00+05:30,7200,2024-11-10T16:00:00+05:30,0,Y,,Work,Test
743,2024-11-10T16:00:00+05:30,3600,2024-11-10T17:00:00+05:30,0,Y,,Work,Test
744,2024-11-10T21:00:00+05:30,3600,2024-11-10T22:00:00+05:30,0,Y,,Work,Phy revision 
745,2024-11-10T23:25:00+05:30,2100,2024-11-11T00:00:00+05:30,0,Y,,Work,Phy revision 
746,2024-11-11T10:00:00+05:30,3600,2024-11-11T11:00:00+05:30,0,Y,,Work,Phy revision 
747,2024-11-11T11:30:00+05:30,7200,2024-11-11T13:30:00+05:30,0,Y,,Work,Chemistry lec
748,2024-11-11T14:00:00+05:30,4620,2024-11-11T15:17:00+05:30,0,Y,,Work,Maths lecture 
749,2024-11-11T16:00:00+05:30,2700,2024-11-11T16:45:00+05:30,0,Y,,Work,Chemistry lec
750,2024-11-11T17:30:00+05:30,7200,2024-11-11T19:30:00+05:30,0,Y,,Work,Phy revision 
751,2024-11-11T19:32:38+05:30,7200,2024-11-11T19:32:41+05:30,0,,Y,Work,Phy prac
752,2024-11-11T21:00:00+05:30,2220,2024-11-11T21:37:00+05:30,0,Y,,Work,Phy revision 
753,2024-11-11T22:06:00+05:30,1855,2024-11-11T22:36:55+05:30,0,Y,,Work,Phy revision 
755,2024-11-12T00:00:00+05:30,1080,2024-11-12T00:18:00+05:30,0,Y,,Work,Phy revision 
754,2024-11-12T00:21:09+05:30,7200,2024-11-12T00:21:11+05:30,0,,Y,Work,Phy revision 
756,2024-11-12T09:40:00+05:30,1905,2024-11-12T10:11:45+05:30,0,Y,,Work,Maths revision 
757,2024-11-12T11:39:00+05:30,3785,2024-11-12T12:42:05+05:30,0,Y,,Work,Physic lec
758,2024-11-12T13:21:00+05:30,3476,2024-11-12T14:18:56+05:30,0,Y,,Work,Phy prac
759,2024-11-12T14:39:00+05:30,3693,2024-11-12T15:40:33+05:30,0,Y,,Work,Maths lecture 
760,2024-11-12T19:05:00+05:30,3601,2024-11-12T20:05:01+05:30,0,Y,,Work,Maths lecture 
761,2024-11-12T20:54:00+05:30,3783,2024-11-12T21:57:03+05:30,0,Y,,Work,Chemistry lec
762,2024-11-13T10:12:00+05:30,2002,2024-11-13T10:45:22+05:30,0,Y,,Work,Phy prac
763,2024-11-13T10:46:00+05:30,3543,2024-11-13T11:45:03+05:30,0,Y,,Work,Chemistry lec
764,2024-11-13T12:27:00+05:30,3213,2024-11-13T13:20:33+05:30,0,Y,,Work,Phy prac
765,2024-11-13T14:56:00+05:30,2329,2024-11-13T15:34:49+05:30,0,Y,,Work,Phy prac
766,2024-11-13T15:56:00+05:30,1894,2024-11-13T16:27:34+05:30,0,Y,,Work,Phy revision 
767,2024-11-13T21:30:00+05:30,1740,2024-11-13T21:59:00+05:30,0,Y,,Work,Maths revision 
768,2024-11-13T22:00:00+05:30,3660,2024-11-13T23:01:00+05:30,0,Y,,Work,Maths practice 
769,2024-11-13T23:16:00+05:30,1800,2024-11-13T23:46:00+05:30,0,Y,,Work,Maths practice 
770,2024-11-14T00:51:00+05:30,4190,2024-11-14T02:00:50+05:30,0,Y,,Work,Chemistry lec
771,2024-11-14T02:23:00+05:30,3258,2024-11-14T03:17:18+05:30,0,Y,,Work,Maths practice 
773,2024-11-14T11:00:00+05:30,4380,2024-11-14T12:13:00+05:30,0,Y,,Work,Physic lec
774,2024-11-14T13:00:00+05:30,7200,2024-11-14T15:00:00+05:30,0,Y,,Work,Chemistry lec
775,2024-11-14T15:00:00+05:30,2880,2024-11-14T15:48:00+05:30,0,Y,,Work,Chemistry lec
772,2024-11-14T16:40:00+05:30,1012,2024-11-14T16:56:52+05:30,0,Y,,Work,Chemistry lec
776,2024-11-14T21:45:00+05:30,2639,2024-11-14T22:28:59+05:30,0,Y,,Work,Chemistry lec
777,2024-11-15T09:07:00+05:30,5029,2024-11-15T10:30:49+05:30,0,Y,,Work,Phy revision 
779,2024-11-15T11:35:00+05:30,7200,2024-11-15T13:35:00+05:30,0,Y,,Work,Maths lecture 
780,2024-11-15T14:00:00+05:30,5100,2024-11-15T15:25:00+05:30,0,Y,,Work,Physic lec
778,2024-11-15T16:21:00+05:30,6396,2024-11-15T18:07:36+05:30,0,Y,,Work,Maths practice 
781,2024-11-15T21:04:00+05:30,4408,2024-11-15T22:17:28+05:30,0,Y,,Work,Maths practice 
782,2024-11-15T22:24:00+05:30,517,2024-11-15T22:32:37+05:30,0,Y,,Work,Maths practice 
783,2024-11-16T09:00:00+05:30,2580,2024-11-16T09:43:00+05:30,0,Y,,Work,Maths revision 
784,2024-11-16T10:28:00+05:30,3876,2024-11-16T11:32:36+05:30,0,Y,,Work,Maths practice 
785,2024-11-16T11:44:00+05:30,3718,2024-11-16T12:45:58+05:30,0,Y,,Work,Maths practice 
786,2024-11-16T14:37:00+05:30,2184,2024-11-16T15:13:24+05:30,0,Y,,Work,Maths practice 
789,2024-11-17T10:00:00+05:30,7200,2024-11-17T12:00:00+05:30,0,Y,,Work,Test
790,2024-11-17T12:00:00+05:30,7200,2024-11-17T14:00:00+05:30,0,Y,,Work,Test
791,2024-11-17T14:00:00+05:30,7200,2024-11-17T16:00:00+05:30,0,Y,,Work,Test
792,2024-11-17T18:11:00+05:30,7200,2024-11-17T20:11:00+05:30,0,Y,,Work,Maths revision 
787,2024-11-18T08:53:00+05:30,2981,2024-11-18T09:42:41+05:30,0,Y,,Work,Chemistry revision 
788,2024-11-18T10:35:00+05:30,3890,2024-11-18T11:39:50+05:30,0,Y,,Work,Chemistry practice 
793,2024-11-18T11:42:00+05:30,2557,2024-11-18T12:24:37+05:30,0,Y,,Work,Chemistry revision 
794,2024-11-18T12:25:00+05:30,2052,2024-11-18T12:59:12+05:30,0,Y,,Work,Chemistry practice 
795,2024-11-18T13:58:00+05:30,3574,2024-11-18T14:57:34+05:30,0,Y,,Work,Chemistry practice 
796,2024-11-18T14:58:00+05:30,2089,2024-11-18T15:32:49+05:30,0,Y,,Work,Phy revision 
797,2024-11-18T16:28:00+05:30,310,2024-11-18T16:33:10+05:30,0,Y,,Work,Phy prac
798,2024-11-18T16:34:00+05:30,1688,2024-11-18T17:02:08+05:30,0,Y,,Work,Chemistry revision 
799,2024-11-18T17:02:00+05:30,3109,2024-11-18T17:53:49+05:30,0,Y,,Work,Chemistry practice 
800,2024-11-19T11:28:19+05:30,7200,2024-11-19T15:16:10+05:30,6471,Y,,Work,Maths practice 
